"2018-04-07, 13:00", ,Žalgiris,3 : 2,Riteriai,LFF stadionas
"2018-04-05, 20:00", ,Sūduva,2 : 1,Atlantas,Marijampolės futbolo arenos maniežas
"2018-04-05, 18:00", ,Palanga,1 : 0,K. Žalgiris,Klaipėdos dirbtinės dangos st.
"2018-04-04, 18:00", ,Stumbras,4 : 0,Jonava,LFF Kauno treniruočių centro st.

"2018-03-31, 13:00", ,K. Žalgiris,0 : 1,Stumbras,LFF Kauno treniruočių centro st.
"2018-03-31, 13:00", ,Riteriai,1 : 4,Sūduva,„Sportima“
"2018-03-30, 19:30", ,Žalgiris,1 : 2,Jonava,„Sportima“
"2018-03-30, 18:00", ,Atlantas,1 : 1,Palanga,Klaipėdos dirbtinės dangos st.

"2018-03-18, 18:00", ,Riteriai,3 : 1,Palanga,„Sportima“

"2018-03-17, 13:00", ,Jonava,0 : 1,K. Žalgiris,Jonavos dirbtinės dangos st.
"2018-03-14, 20:00", ,Sūduva,0 : 0,Žalgiris,Marijampolės futbolo arenos maniežas
"2018-03-14, 18:00", ,Stumbras,0 : 2,Atlantas,LFF Kauno treniruočių centro st.
"2018-03-13, 18:00", ,Palanga,1 : 1,Riteriai,Klaipėdos dirbtinės dangos st.

"2018-03-08, 19:30", ,Žalgiris,4 : 0,Palanga,„Sportima“
"2018-03-08, 18:00", ,Sūduva,4 : 2,Jonava,Marijampolės futbolo arenos maniežas
"2018-03-07, 19:30", ,Riteriai,1 : 1,Stumbras,„Sportima“
"2018-03-07, 18:00", ,Atlantas,0 : 1,K. Žalgiris,Klaipėdos dirbtinės dangos st.

"2018-03-04, 17:00", ,Stumbras,0 : 0,Žalgiris,Marijampolės futbolo arenos maniežas
"2018-03-04, 13:00", ,Jonava,1 : 1,Atlantas,Marijampolės futbolo arenos maniežas
"2018-03-03, 15:00", ,Sūduva,2 : 0,Palanga,Marijampolės futbolo arenos maniežas
"2018-03-03, 13:00", ,K. Žalgiris,1 : 4,Riteriai,LFF Kauno treniruočių centro st.

"2018-02-25, 18:00", ,Žalgiris,2 : 0,K. Žalgiris,„Sportima“
"2018-02-25, 13:00", ,Palanga,1 : 1,Jonava,Klaipėdos dirbtinės dangos st.
"2018-02-24, 15:00", ,Riteriai,0 : 1,Atlantas,„Sportima“
"2018-02-24, 13:00", ,Sūduva,2 : 0,Stumbras,Marijampolės futbolo arenos maniežas
